task	model	srho_mean	srho_sd	srho_min	2021_dataset	2022_dataset	2020_dataset	dim_red	n_modalities	feature_set
task_32	rf+boruta	0.231	0.209	0.083	0.083	0.379	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_32	elnet	0.058	0.11	-0.02	-0.02	0.135	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_32	lasso	0.081	0.143	-0.02	-0.02	0.182	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_32	rf	0.29	0.123	0.203	0.376	0.203	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_32	rf+boruta	0.221	0.24	0.051	0.051	0.391	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_32	elnet	0.086	0.15	-0.02	-0.02	0.192	NA	pca	4	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_32	lasso	0.126	0.092	0.061	0.061	0.192	NA	pca	4	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_32	rf	0.08	0.265	-0.108	0.267	-0.108	NA	pca	4	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_32	rf+boruta	0.319	0.427	0.016	0.016	0.621	NA	pca	4	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_32	elnet	0.01	0.055	-0.029	0.049	-0.029	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_32	lasso	0.142	0.071	0.092	0.092	0.192	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_32	rf	0.169	0.28	-0.029	0.367	-0.029	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_32	rf+boruta	0.395	0.137	0.298	0.298	0.492	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_32	elnet	0.017	0.064	-0.029	0.062	-0.029	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_32	lasso	0.147	0.063	0.103	0.103	0.192	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_32	rf	0.155	0.27	-0.036	0.346	-0.036	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_32	rf+boruta	0.187	0.347	-0.059	-0.059	0.432	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_32	elnet	0.019	0.067	-0.029	0.066	-0.029	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_32	lasso	0.147	0.063	0.103	0.103	0.192	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_32	rf	0.116	0.296	-0.094	0.325	-0.094	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_32	rf+boruta	0.26	0.002	0.258	0.262	0.258	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_32	elnet	0.022	0.064	-0.023	-0.023	0.068	NA	pca	4	plasma_ab_titer_pca+t_cell_activation_pca+metadata+baseline
task_32	lasso	0.016	0.055	-0.023	-0.023	0.055	NA	pca	4	plasma_ab_titer_pca+t_cell_activation_pca+metadata+baseline
task_32	rf	0.296	0.185	0.165	0.427	0.165	NA	pca	4	plasma_ab_titer_pca+t_cell_activation_pca+metadata+baseline
task_32	rf+boruta	0.291	0.32	0.065	0.065	0.517	NA	pca	4	plasma_ab_titer_pca+t_cell_activation_pca+metadata+baseline
task_32	elnet	0.021	0.062	-0.023	-0.023	0.065	NA	pca	5	plasma_ab_titer_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_32	lasso	0.021	0.062	-0.023	-0.023	0.065	NA	pca	5	plasma_ab_titer_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_32	rf	0.2	0.224	0.042	0.358	0.042	NA	pca	5	plasma_ab_titer_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_32	rf+boruta	0.272	0.346	0.027	0.027	0.517	NA	pca	5	plasma_ab_titer_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_32	elnet	0.004	0.038	-0.023	-0.023	0.031	NA	pca	4	plasma_ab_titer_pca+t_cell_polarization_pca+metadata+baseline
task_32	lasso	0.004	0.038	-0.023	-0.023	0.031	NA	pca	4	plasma_ab_titer_pca+t_cell_polarization_pca+metadata+baseline
task_32	rf	0.219	0.261	0.034	0.404	0.034	NA	pca	4	plasma_ab_titer_pca+t_cell_polarization_pca+metadata+baseline
task_32	rf+boruta	0.274	0.296	0.065	0.065	0.483	NA	pca	4	plasma_ab_titer_pca+t_cell_polarization_pca+metadata+baseline
task_32	elnet	0.073	0.116	-0.009	-0.009	0.156	NA	none	3	plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_32	lasso	0.069	0.123	-0.019	-0.019	0.156	NA	none	3	plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_32	rf	0.054	0.195	-0.084	0.192	-0.084	NA	none	3	plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_32	rf+boruta	0.015	0.008	0.009	0.021	0.009	NA	none	3	plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_32	elnet	0.213	0.658	-0.252	-0.252	0.678	NA	none	4	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	lasso	0.142	0.595	-0.279	-0.279	0.562	NA	none	4	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	rf	-0.193	0.451	-0.512	0.126	-0.512	NA	none	4	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	rf+boruta	-0.281	0.111	-0.36	-0.203	-0.36	NA	none	4	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	elnet	0.061	0.453	-0.259	-0.259	0.382	NA	none	5	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	lasso	-0.075	0.267	-0.264	-0.264	0.114	NA	none	5	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	rf	-0.272	0.538	-0.653	0.108	-0.653	NA	none	5	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	rf+boruta	-0.217	0.257	-0.398	-0.035	-0.398	NA	none	5	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	elnet	0.182	0.185	0.051	0.051	0.312	NA	none	6	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	lasso	0.119	0.025	0.101	0.101	0.137	NA	none	6	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	rf	-0.241	0.43	-0.546	0.063	-0.546	NA	none	6	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	rf+boruta	-0.26	0.491	-0.607	0.088	-0.607	NA	none	6	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	elnet	0.051	0.425	-0.25	-0.25	0.352	NA	none	5	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_32	lasso	-0.09	0.219	-0.245	-0.245	0.065	NA	none	5	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_32	rf	-0.27	0.526	-0.642	0.102	-0.642	NA	none	5	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_32	rf+boruta	-0.147	0.161	-0.26	-0.033	-0.26	NA	none	5	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_32	elnet	0.111	0.096	0.044	0.044	0.179	NA	none	4	plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_32	lasso	0.087	0.125	-0.001	-0.001	0.176	NA	none	4	plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_32	rf	0.093	0.128	0.003	0.184	0.003	NA	none	4	plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_32	rf+boruta	0.242	0.258	0.059	0.425	0.059	NA	none	4	plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_32	elnet	0.072	0.03	0.05	0.05	0.093	NA	none	5	plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	lasso	0.025	0.069	-0.023	-0.023	0.074	NA	none	5	plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	rf	0.048	0.259	-0.135	0.232	-0.135	NA	none	5	plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	rf+boruta	0.243	0.26	0.059	0.427	0.059	NA	none	5	plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	elnet	0.006	0.042	-0.023	-0.023	0.036	NA	none	4	plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_32	lasso	0.004	0.039	-0.023	-0.023	0.032	NA	none	4	plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_32	rf	0.016	0.241	-0.155	0.187	-0.155	NA	none	4	plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_32	rf+boruta	0.045	0.051	0.009	0.081	0.009	NA	none	4	plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_32	elnet	0.147	0.108	0.071	0.071	0.224	NA	pca	3	plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_32	lasso	0.123	0.187	-0.009	-0.009	0.255	NA	pca	3	plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_32	rf	0.135	0.055	0.096	0.173	0.096	NA	pca	3	plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_32	rf+boruta	0.1	0.082	0.041	0.041	0.158	NA	pca	3	plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_32	elnet	-0.087	0.079	-0.143	-0.032	-0.143	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_32	lasso	-0.068	0.106	-0.143	0.008	-0.143	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_32	rf	0.21	0.2	0.069	0.352	0.069	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_32	rf+boruta	0.02	0.242	-0.151	-0.151	0.191	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_32	elnet	0.019	0.13	-0.072	0.111	-0.072	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_32	lasso	0.003	0.081	-0.054	0.061	-0.054	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_32	rf	0.236	0.1	0.165	0.307	0.165	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_32	rf+boruta	0.256	0.113	0.176	0.336	0.176	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_32	elnet	0.039	0.015	0.028	0.049	0.028	NA	pca	6	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_32	lasso	0.037	0.047	0.004	0.07	0.004	NA	pca	6	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_32	rf	0.091	0.186	-0.04	0.223	-0.04	NA	pca	6	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_32	rf+boruta	0.088	0.062	0.044	0.044	0.132	NA	pca	6	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_32	elnet	-0.041	0.125	-0.129	0.047	-0.129	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_32	lasso	-0.012	0.128	-0.102	0.078	-0.102	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_32	rf	0.018	0.196	-0.12	0.157	-0.12	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_32	rf+boruta	0.22	0.053	0.182	0.257	0.182	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_32	elnet	0.053	0.035	0.029	0.029	0.078	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_32	lasso	0.014	0.091	-0.051	-0.051	0.078	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_32	rf	0.123	0.015	0.113	0.134	0.113	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_32	rf+boruta	0.124	0.084	0.064	0.064	0.183	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_32	elnet	-0.003	0.143	-0.104	-0.104	0.098	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_32	lasso	-0.006	0.147	-0.11	-0.11	0.098	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_32	rf	0.046	0.003	0.044	0.048	0.044	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_32	rf+boruta	0.302	0.179	0.175	0.428	0.175	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_32	elnet	0.038	0.083	-0.021	-0.021	0.096	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_32	lasso	0.04	0.091	-0.025	-0.025	0.104	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_32	rf	0.072	0.179	-0.054	0.199	-0.054	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_32	rf+boruta	0.097	0.11	0.019	0.019	0.174	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_32	elnet	-0.034	0.216	-0.187	-0.187	0.119	NA	none	3	plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	lasso	0.04	0.112	-0.04	-0.04	0.119	NA	none	3	plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	rf	-0.181	0.325	-0.411	0.049	-0.411	NA	none	3	plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	rf+boruta	-0.241	0.019	-0.254	-0.254	-0.228	NA	none	3	plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	elnet	-0.025	0.306	-0.242	-0.242	0.192	NA	none	4	plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	lasso	-0.045	0.335	-0.282	-0.282	0.192	NA	none	4	plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	rf	-0.118	0.551	-0.508	0.271	-0.508	NA	none	4	plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	rf+boruta	-0.268	0.154	-0.377	-0.159	-0.377	NA	none	4	plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	elnet	-0.026	0.308	-0.244	-0.244	0.192	NA	none	5	plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	lasso	-0.027	0.309	-0.245	-0.245	0.192	NA	none	5	plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	rf	-0.258	0.43	-0.562	0.046	-0.562	NA	none	5	plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	rf+boruta	-0.168	0.315	-0.391	0.055	-0.391	NA	none	5	plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	elnet	-0.025	0.307	-0.242	-0.242	0.192	NA	none	4	plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_32	lasso	-0.028	0.311	-0.248	-0.248	0.192	NA	none	4	plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_32	rf	-0.254	0.448	-0.571	0.063	-0.571	NA	none	4	plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_32	rf+boruta	-0.254	0.177	-0.379	-0.129	-0.379	NA	none	4	plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_32	elnet	0.034	0.121	-0.052	-0.052	0.119	NA	pca	3	plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_32	lasso	0.029	0.127	-0.061	-0.061	0.119	NA	pca	3	plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_32	rf	0.041	0.379	-0.226	0.309	-0.226	NA	pca	3	plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_32	rf+boruta	0.173	0.17	0.053	0.292	0.053	NA	pca	3	plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_32	elnet	0.202	0.015	0.192	0.213	0.192	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_32	lasso	0.192	0	0.192	0.192	0.192	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_32	rf	0.013	0.202	-0.13	0.156	-0.13	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_32	rf+boruta	0.21	0.016	0.199	0.221	0.199	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_32	elnet	0.056	0.12	-0.029	0.141	-0.029	NA	pca	5	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_32	lasso	0.152	0.056	0.113	0.113	0.192	NA	pca	5	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_32	rf	0.006	0.293	-0.201	0.213	-0.201	NA	pca	5	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_32	rf+boruta	0.137	0.149	0.031	0.242	0.031	NA	pca	5	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_32	elnet	0.102	0.127	0.012	0.012	0.192	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_32	lasso	0.122	0.099	0.052	0.052	0.192	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_32	rf	0.231	0.16	0.118	0.344	0.118	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_32	rf+boruta	0.186	0.082	0.128	0.128	0.244	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_32	elnet	0.133	0.148	0.028	0.028	0.238	NA	none	3	t_cell_activation+metadata+baseline
task_32	lasso	0.128	0.149	0.022	0.022	0.233	NA	none	3	t_cell_activation+metadata+baseline
task_32	rf	0.267	0.045	0.235	0.235	0.299	NA	none	3	t_cell_activation+metadata+baseline
task_32	rf+boruta	0.102	0.462	-0.225	0.429	-0.225	NA	none	3	t_cell_activation+metadata+baseline
task_32	elnet	0.096	0.117	0.014	0.014	0.179	NA	none	4	t_cell_activation+t_cell_polarization+metadata+baseline
task_32	lasso	0.12	0.083	0.061	0.061	0.179	NA	none	4	t_cell_activation+t_cell_polarization+metadata+baseline
task_32	rf	0.225	0.084	0.166	0.285	0.166	NA	none	4	t_cell_activation+t_cell_polarization+metadata+baseline
task_32	rf+boruta	0.011	0.402	-0.274	0.295	-0.274	NA	none	4	t_cell_activation+t_cell_polarization+metadata+baseline
task_32	elnet	0.108	0.008	0.102	0.102	0.114	NA	pca	3	t_cell_activation_pca+metadata+baseline
task_32	lasso	0.186	0.073	0.134	0.134	0.238	NA	pca	3	t_cell_activation_pca+metadata+baseline
task_32	rf	0.167	0.034	0.143	0.191	0.143	NA	pca	3	t_cell_activation_pca+metadata+baseline
task_32	rf+boruta	0.105	0.466	-0.225	0.434	-0.225	NA	pca	3	t_cell_activation_pca+metadata+baseline
task_32	elnet	0.044	0.071	-0.006	-0.006	0.095	NA	pca	4	t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_32	lasso	0.092	0.14	-0.007	-0.007	0.192	NA	pca	4	t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_32	rf	-0.001	0.219	-0.156	0.154	-0.156	NA	pca	4	t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_32	rf+boruta	0.048	0.455	-0.274	0.37	-0.274	NA	pca	4	t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_32	elnet	0.11	0.234	-0.056	-0.056	0.275	NA	none	3	t_cell_polarization+metadata+baseline
task_32	lasso	0.103	0.244	-0.069	-0.069	0.275	NA	none	3	t_cell_polarization+metadata+baseline
task_32	rf	-0.07	0.234	-0.235	0.096	-0.235	NA	none	3	t_cell_polarization+metadata+baseline
task_32	rf+boruta	-0.187	0.114	-0.267	-0.106	-0.267	NA	none	3	t_cell_polarization+metadata+baseline
task_32	elnet	0.108	0.236	-0.059	-0.059	0.275	NA	pca	3	t_cell_polarization_pca+metadata+baseline
task_32	lasso	0.103	0.244	-0.069	-0.069	0.275	NA	pca	3	t_cell_polarization_pca+metadata+baseline
task_32	rf	-0.127	0.361	-0.382	0.128	-0.382	NA	pca	3	t_cell_polarization_pca+metadata+baseline
task_32	rf+boruta	-0.267	NA	-0.267	NA	-0.267	NA	pca	3	t_cell_polarization_pca+metadata+baseline
task_41	baseline	0.643	0.134	0.548	0.548	0.737	NA	none	1	baseline
task_41	elnet	0.019	0.037	-0.007	-0.007	0.046	NA	none	1	metadata
task_41	lasso	0.019	0.037	-0.007	-0.007	0.046	NA	none	1	metadata
task_41	rf	0.078	0.086	0.017	0.017	0.138	NA	none	1	metadata
task_41	elnet	0.519	0.214	0.368	0.368	0.671	NA	none	2	metadata+baseline
task_41	lasso	0.513	0.234	0.348	0.348	0.678	NA	none	2	metadata+baseline
task_41	rf	0.499	0.057	0.459	0.539	0.459	NA	none	2	metadata+baseline
task_41	rf+boruta	0.326	0.237	0.158	0.493	0.158	NA	none	2	metadata+baseline
task_41	elnet	0.649	0.044	0.618	0.618	0.679	NA	none	3	pbmc_cell_frequency+metadata+baseline
task_41	lasso	0.678	0.085	0.618	0.618	0.737	NA	none	3	pbmc_cell_frequency+metadata+baseline
task_41	rf	0.581	0.153	0.474	0.689	0.474	NA	none	3	pbmc_cell_frequency+metadata+baseline
task_41	rf+boruta	0.541	0.083	0.482	0.6	0.482	NA	none	3	pbmc_cell_frequency+metadata+baseline
task_41	elnet	0.527	0.298	0.316	0.316	0.737	NA	none	4	pbmc_cell_frequency+pbmc_gene_expression+metadata+baseline
task_41	lasso	0.533	0.29	0.328	0.328	0.737	NA	none	4	pbmc_cell_frequency+pbmc_gene_expression+metadata+baseline
task_41	rf	0.092	0.314	-0.129	0.314	-0.129	NA	none	4	pbmc_cell_frequency+pbmc_gene_expression+metadata+baseline
task_41	rf+boruta	-0.151	0.14	-0.249	-0.249	-0.052	NA	none	4	pbmc_cell_frequency+pbmc_gene_expression+metadata+baseline
task_41	elnet	0.309	0.009	0.303	0.316	0.303	NA	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+metadata+baseline
task_41	lasso	0.23	0.138	0.132	0.328	0.132	NA	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+metadata+baseline
task_41	rf	0.16	0.089	0.097	0.223	0.097	NA	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+metadata+baseline
task_41	rf+boruta	-0.121	0.073	-0.173	-0.173	-0.069	NA	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+metadata+baseline
task_41	elnet	0.323	0.015	0.312	0.333	0.312	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_41	lasso	0.307	0.047	0.274	0.34	0.274	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_41	rf	0.105	0.018	0.092	0.092	0.118	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_41	rf+boruta	-0.063	0.111	-0.141	0.016	-0.141	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_41	elnet	0.319	0.01	0.312	0.326	0.312	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
