task	model	srho_mean	srho_sd	srho_min	2021_dataset	2022_dataset	2020_dataset	dim_red	n_modalities	feature_set
task_31	elnet	0.49	0.062	0.446	0.446	0.533	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_31	lasso	0.457	0.108	0.381	0.381	0.533	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_31	rf	0.265	0.077	0.21	0.319	0.21	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_31	elnet	0.495	0.054	0.457	0.457	0.533	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_31	lasso	0.461	0.103	0.388	0.388	0.533	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_31	rf	0.306	0.144	0.204	0.408	0.204	NA	pca	6	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_31	elnet	0.526	0.051	0.49	0.562	0.49	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_31	lasso	0.532	0.019	0.518	0.545	0.518	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_31	rf	0.346	0.134	0.251	0.441	0.251	NA	pca	5	plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_31	elnet	0.297	0.108	0.221	0.373	0.221	NA	pca	4	plasma_ab_titer_pca+t_cell_activation_pca+metadata+baseline
task_31	lasso	0.28	0.089	0.217	0.343	0.217	NA	pca	4	plasma_ab_titer_pca+t_cell_activation_pca+metadata+baseline
task_31	rf	0.264	0.075	0.211	0.318	0.211	NA	pca	4	plasma_ab_titer_pca+t_cell_activation_pca+metadata+baseline
task_31	elnet	0.302	0.116	0.22	0.384	0.22	NA	pca	5	plasma_ab_titer_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_31	lasso	0.299	0.104	0.225	0.372	0.225	NA	pca	5	plasma_ab_titer_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_31	rf	0.324	0.056	0.285	0.363	0.285	NA	pca	5	plasma_ab_titer_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_31	elnet	0.426	0.262	0.241	0.612	0.241	NA	pca	4	plasma_ab_titer_pca+t_cell_polarization_pca+metadata+baseline
task_31	lasso	0.413	0.281	0.215	0.612	0.215	NA	pca	4	plasma_ab_titer_pca+t_cell_polarization_pca+metadata+baseline
task_31	rf	0.365	0.119	0.281	0.45	0.281	NA	pca	4	plasma_ab_titer_pca+t_cell_polarization_pca+metadata+baseline
task_31	elnet	0.592	0.145	0.49	0.695	0.49	NA	none	3	plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_31	lasso	0.684	0.062	0.641	0.728	0.641	NA	none	3	plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_31	rf	0.531	0.125	0.443	0.619	0.443	NA	none	3	plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_31	elnet	0.306	0.178	0.18	0.432	0.18	NA	none	4	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	lasso	0.377	0.229	0.216	0.539	0.216	NA	none	4	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	rf	0.016	0.16	-0.097	-0.097	0.129	NA	none	4	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	elnet	0.521	0.007	0.516	0.516	0.526	NA	none	5	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	lasso	0.528	0.003	0.526	0.531	0.526	NA	none	5	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	rf	0.002	0.169	-0.118	-0.118	0.122	NA	none	5	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	elnet	0.529	0.028	0.51	0.51	0.548	NA	none	6	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	lasso	0.529	0.027	0.51	0.51	0.548	NA	none	6	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	rf	-0	0.256	-0.181	-0.181	0.181	NA	none	6	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	elnet	0.464	0.12	0.379	0.379	0.549	NA	none	5	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_31	lasso	0.515	0.048	0.481	0.481	0.549	NA	none	5	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_31	rf	-0.064	0.191	-0.199	-0.199	0.071	NA	none	5	plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_31	elnet	-0.004	0.016	-0.015	0.007	-0.015	NA	none	4	plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_31	lasso	-0.004	0.018	-0.017	0.009	-0.017	NA	none	4	plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_31	rf	0.416	0.176	0.291	0.54	0.291	NA	none	4	plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_31	elnet	0.334	0.22	0.178	0.489	0.178	NA	none	5	plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	lasso	0.381	0.25	0.204	0.557	0.204	NA	none	5	plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	rf	0.434	0.194	0.297	0.571	0.297	NA	none	5	plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	elnet	0.567	0.157	0.456	0.678	0.456	NA	none	4	plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_31	lasso	0.656	0.041	0.627	0.685	0.627	NA	none	4	plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_31	rf	0.491	0.069	0.442	0.54	0.442	NA	none	4	plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_31	elnet	0.561	0.205	0.416	0.706	0.416	NA	pca	3	plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_31	lasso	0.536	0.235	0.37	0.702	0.37	NA	pca	3	plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_31	rf	0.562	0.154	0.453	0.67	0.453	NA	pca	3	plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_31	elnet	0.471	0.088	0.409	0.409	0.533	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_31	lasso	0.39	0.039	0.362	0.417	0.362	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_31	rf	0.542	0.135	0.446	0.446	0.638	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_31	elnet	0.493	0.046	0.46	0.46	0.526	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_31	lasso	0.486	0.056	0.446	0.446	0.526	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_31	rf	0.382	0.05	0.347	0.418	0.347	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_31	elnet	0.499	0.07	0.45	0.45	0.548	NA	pca	6	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_31	lasso	0.502	0.066	0.455	0.455	0.548	NA	pca	6	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_31	rf	0.351	0.057	0.311	0.391	0.311	NA	pca	6	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_31	elnet	0.443	0.092	0.378	0.508	0.378	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_31	lasso	0.404	0.13	0.312	0.496	0.312	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_31	rf	0.433	0.069	0.384	0.482	0.384	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_31	elnet	0.349	0.123	0.263	0.436	0.263	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_31	lasso	0.319	0.125	0.231	0.408	0.231	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_31	rf	0.365	0.08	0.308	0.422	0.308	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_31	elnet	0.334	0.117	0.251	0.417	0.251	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_31	lasso	0.32	0.16	0.207	0.434	0.207	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_31	rf	0.431	0.146	0.328	0.534	0.328	NA	pca	5	plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_31	elnet	0.504	0.23	0.341	0.667	0.341	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_31	lasso	0.5	0.224	0.341	0.659	0.341	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_31	rf	0.466	0.243	0.294	0.638	0.294	NA	pca	4	plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_31	elnet	0.425	0.245	0.252	0.252	0.599	NA	none	3	plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	lasso	0.375	0.315	0.152	0.152	0.599	NA	none	3	plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	rf	0.016	0.008	0.011	0.011	0.022	NA	none	3	plasma_cytokine_concentration_by_olink+metadata+baseline
task_31	elnet	0.52	0.019	0.507	0.507	0.533	NA	none	4	plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	lasso	0.526	0.011	0.519	0.519	0.533	NA	none	4	plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	rf	0.114	0.2	-0.028	-0.028	0.255	NA	none	4	plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_31	elnet	0.518	0.022	0.503	0.503	0.533	NA	none	5	plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	lasso	0.539	0.007	0.533	0.544	0.533	NA	none	5	plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	rf	0.03	0.201	-0.112	-0.112	0.173	NA	none	5	plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_31	elnet	0.486	0.068	0.438	0.438	0.533	NA	none	4	plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_31	lasso	0.495	0.055	0.456	0.456	0.533	NA	none	4	plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_31	rf	0.066	0.108	-0.011	-0.011	0.142	NA	none	4	plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_31	elnet	0.52	0.111	0.441	0.441	0.599	NA	pca	3	plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_31	lasso	0.516	0.117	0.433	0.433	0.599	NA	pca	3	plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_31	rf	0.374	0.015	0.364	0.385	0.364	NA	pca	3	plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_31	elnet	0.543	0.014	0.533	0.553	0.533	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_31	lasso	0.545	0.016	0.533	0.556	0.533	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_31	rf	0.337	0.099	0.266	0.407	0.266	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_31	elnet	0.511	0.031	0.489	0.489	0.533	NA	pca	5	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_31	lasso	0.525	0.012	0.516	0.516	0.533	NA	pca	5	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_31	rf	0.412	0.077	0.357	0.466	0.357	NA	pca	5	plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_31	elnet	0.471	0.088	0.408	0.408	0.533	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_31	lasso	0.474	0.084	0.414	0.414	0.533	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_31	rf	0.447	0.059	0.405	0.489	0.405	NA	pca	4	plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_31	elnet	0.243	0.337	0.005	0.481	0.005	NA	none	3	t_cell_activation+metadata+baseline
task_31	lasso	0.269	0.313	0.047	0.49	0.047	NA	none	3	t_cell_activation+metadata+baseline
task_31	rf	0.597	0.049	0.562	0.562	0.631	NA	none	3	t_cell_activation+metadata+baseline
task_31	elnet	0.19	0.395	-0.09	0.47	-0.09	NA	none	4	t_cell_activation+t_cell_polarization+metadata+baseline
task_31	lasso	0.164	0.447	-0.152	0.481	-0.152	NA	none	4	t_cell_activation+t_cell_polarization+metadata+baseline
task_31	rf	0.523	0.202	0.38	0.38	0.666	NA	none	4	t_cell_activation+t_cell_polarization+metadata+baseline
task_31	elnet	0.33	0.161	0.216	0.443	0.216	NA	pca	3	t_cell_activation_pca+metadata+baseline
task_31	lasso	0.332	0.164	0.216	0.448	0.216	NA	pca	3	t_cell_activation_pca+metadata+baseline
task_31	rf	0.369	0.035	0.344	0.344	0.393	NA	pca	3	t_cell_activation_pca+metadata+baseline
task_31	elnet	0.438	0.139	0.34	0.536	0.34	NA	pca	4	t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_31	lasso	0.43	0.15	0.324	0.537	0.324	NA	pca	4	t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_31	rf	0.372	0.033	0.349	0.395	0.349	NA	pca	4	t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_31	elnet	0.493	0.036	0.468	0.519	0.468	NA	none	3	t_cell_polarization+metadata+baseline
task_31	lasso	0.498	0.03	0.477	0.519	0.477	NA	none	3	t_cell_polarization+metadata+baseline
task_31	rf	0.505	0.056	0.466	0.466	0.544	NA	none	3	t_cell_polarization+metadata+baseline
task_31	elnet	0.461	0.01	0.454	0.454	0.468	NA	pca	3	t_cell_polarization_pca+metadata+baseline
task_31	lasso	0.469	0.011	0.462	0.462	0.477	NA	pca	3	t_cell_polarization_pca+metadata+baseline
task_31	rf	0.464	0.045	0.432	0.496	0.432	NA	pca	3	t_cell_polarization_pca+metadata+baseline
task_32	baseline	-0.318	0.12	-0.431	-0.431	-0.192	-0.33	none	1	baseline
task_32	elnet	-0.171	0.26	-0.429	-0.174	-0.429	0.092	none	1	metadata
task_32	lasso	-0.171	0.26	-0.429	-0.174	-0.429	0.092	none	1	metadata
task_32	rf	-0.093	0.273	-0.4	0.123	-0.4	-0.002	none	1	metadata
task_32	elnet	0.318	0.12	0.192	0.431	0.192	0.33	none	2	metadata+baseline
task_32	lasso	0.318	0.12	0.192	0.431	0.192	0.33	none	2	metadata+baseline
task_32	rf	-0.131	0.335	-0.402	0.243	-0.232	-0.402	none	2	metadata+baseline
task_32	elnet	0.306	0.161	0.123	0.369	0.123	0.427	none	3	pbmc_cell_frequency+metadata+baseline
task_32	lasso	0.329	0.123	0.192	0.369	0.192	0.427	none	3	pbmc_cell_frequency+metadata+baseline
task_32	rf	-0.05	0.158	-0.177	0.128	-0.177	-0.1	none	3	pbmc_cell_frequency+metadata+baseline
task_32	elnet	0.162	0.094	0.07	0.257	0.157	0.07	none	4	pbmc_cell_frequency+pbmc_gene_expression+metadata+baseline
task_32	lasso	0.07	0.085	0.004	0.166	0.039	0.004	none	4	pbmc_cell_frequency+pbmc_gene_expression+metadata+baseline
task_32	rf	-0.14	0.29	-0.475	0.03	-0.475	0.025	none	4	pbmc_cell_frequency+pbmc_gene_expression+metadata+baseline
task_32	elnet	0.151	0.061	0.098	0.098	0.138	0.218	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+metadata+baseline
task_32	lasso	0.127	0.03	0.097	0.097	0.157	0.127	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+metadata+baseline
task_32	rf	-0.241	0.098	-0.353	-0.196	-0.353	-0.173	none	5	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+metadata+baseline
task_32	elnet	0.09	0.031	0.067	0.067	0.112	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_32	lasso	0.112	0.051	0.076	0.076	0.148	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_32	rf	-0.232	0.103	-0.305	-0.159	-0.305	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_32	elnet	0.203	0.129	0.112	0.294	0.112	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	lasso	-0.061	0.295	-0.269	-0.269	0.148	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	rf	-0.195	0.175	-0.319	-0.071	-0.319	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	elnet	-0.082	0.343	-0.324	-0.324	0.161	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	lasso	-0.039	0.325	-0.269	-0.269	0.191	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	rf	-0.191	0.166	-0.308	-0.074	-0.308	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	elnet	-0.116	0.358	-0.369	-0.369	0.137	NA	none	9	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	lasso	-0.081	0.336	-0.319	-0.319	0.156	NA	none	9	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	rf	-0.121	0.161	-0.235	-0.008	-0.235	NA	none	9	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	elnet	-0.115	0.292	-0.322	-0.322	0.092	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_32	lasso	-0.106	0.305	-0.322	-0.322	0.11	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_32	rf	-0.234	0.101	-0.305	-0.162	-0.305	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_32	elnet	-0.112	0.386	-0.386	-0.386	0.161	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_32	lasso	-0.129	0.453	-0.449	-0.449	0.191	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_32	rf	-0.141	0.098	-0.211	-0.072	-0.211	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_32	elnet	-0.164	0.426	-0.465	-0.465	0.137	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	lasso	-0.202	0.506	-0.56	-0.56	0.156	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	rf	-0.108	0.091	-0.172	-0.043	-0.172	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	elnet	0.089	0.003	0.087	0.087	0.092	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_32	lasso	0.041	0.015	0.03	0.051	0.03	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_32	rf	-0.198	0.104	-0.272	-0.125	-0.272	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_32	elnet	0.081	0.085	0.021	0.021	0.142	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	lasso	-0.047	0.288	-0.25	-0.25	0.157	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	rf	-0.296	0.109	-0.373	-0.219	-0.373	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+metadata+baseline
task_32	elnet	0.136	0.01	0.128	0.128	0.143	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	lasso	-0.044	0.285	-0.245	-0.245	0.157	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	rf	-0.253	0.295	-0.461	-0.044	-0.461	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_32	elnet	0.006	0.115	-0.075	-0.075	0.087	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	lasso	-0.205	0.121	-0.29	-0.29	-0.119	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	rf	-0.323	0.288	-0.527	-0.12	-0.527	NA	none	8	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	elnet	0.015	0.102	-0.057	-0.057	0.087	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_32	lasso	-0.205	0.121	-0.29	-0.29	-0.119	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_32	rf	-0.278	0.245	-0.451	-0.105	-0.451	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_32	elnet	-0.007	0.212	-0.158	-0.158	0.143	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+t_cell_activation+metadata+baseline
task_32	lasso	0.056	0.143	-0.044	-0.044	0.157	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+t_cell_activation+metadata+baseline
task_32	rf	-0.271	0.184	-0.401	-0.14	-0.401	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+t_cell_activation+metadata+baseline
task_32	elnet	-0.099	0.05	-0.135	-0.135	-0.064	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	lasso	-0.044	0.053	-0.082	-0.007	-0.082	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	rf	-0.272	0.142	-0.373	-0.171	-0.373	NA	none	7	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+t_cell_activation+t_cell_polarization+metadata+baseline
task_32	elnet	-0.044	0.013	-0.053	-0.035	-0.053	NA	none	6	pbmc_cell_frequency+pbmc_gene_expression+plasma_ab_titer+t_cell_polarization+metadata+baseline
